timestamp,txId,userSessionId,teamId,userId,adId,adCategory
2016-05-29 12:23:48,9529,7759,72,1264,1,sports
2016-05-29 12:24:56,9536,7657,51,1318,24,clothing
2016-05-29 12:27:05,9527,7526,9,1652,0,sports
2016-05-29 12:30:32,9525,7813,85,864,12,computers
2016-05-29 12:31:25,9531,7823,90,1972,23,fashion
2016-05-29 12:37:05,9558,7646,44,1926,13,computers
2016-05-29 12:44:08,9556,7699,59,867,4,games
2016-05-29 12:45:33,9560,7782,77,751,28,hardware
2016-05-29 12:47:51,9557,7587,22,157,13,computers
2016-05-29 12:56:07,9561,7596,25,1807,4,games
2016-05-29 12:59:16,9559,7536,11,937,6,movies
2016-05-29 13:09:52,9573,7718,63,212,26,movies
2016-05-29 13:16:11,9575,7684,54,2379,4,games
2016-05-29 13:16:18,9577,7536,11,937,26,movies
2016-05-29 13:21:56,9576,7568,18,1064,13,computers
2016-05-29 13:29:30,9574,9571,103,1759,16,clothing
2016-05-29 13:38:27,9598,7758,72,1856,17,games
2016-05-29 13:38:55,9600,7854,100,1793,12,computers
2016-05-29 13:46:01,9601,7585,22,844,17,games
2016-05-29 13:47:26,9595,7827,94,1966,25,computers
2016-05-29 13:49:11,9593,9337,35,740,9,sports
2016-05-29 13:53:40,9599,7855,100,2306,10,fashion
2016-05-29 13:54:03,9602,8281,53,1687,14,fashion
2016-05-29 14:01:39,9596,8568,109,2293,18,games
2016-05-29 14:06:39,9597,7647,44,515,8,hardware
2016-05-29 14:06:50,9594,7653,44,935,23,fashion
2016-05-29 14:07:08,9630,7807,85,309,25,computers
2016-05-29 14:07:12,9619,7795,82,1214,24,clothing
2016-05-29 14:09:07,9624,7743,69,1162,8,hardware
2016-05-29 14:09:50,9626,7703,59,2029,4,games
2016-05-29 14:15:26,9627,7589,22,90,15,sports
2016-05-29 14:19:35,9625,7772,75,1525,20,clothing
2016-05-29 14:19:58,9623,7704,59,931,29,automotive
2016-05-29 14:20:02,9629,7789,78,1769,1,sports
2016-05-29 14:22:06,9620,8282,71,1093,1,sports
2016-05-29 14:29:37,9628,7714,63,585,21,movies
2016-05-29 14:29:53,9622,9505,111,1016,24,clothing
2016-05-29 14:33:33,9621,7586,22,208,0,sports
2016-05-29 14:47:35,9642,7542,11,222,13,computers
2016-05-29 14:52:24,9641,7549,13,1072,5,computers
2016-05-29 15:10:58,9655,9356,105,1442,17,games
2016-05-29 15:11:16,9669,7804,84,244,27,games
2016-05-29 15:11:29,9667,7628,35,2146,5,computers
2016-05-29 15:12:05,9662,7617,32,2336,4,games
2016-05-29 15:15:31,9670,7636,36,2161,9,sports
2016-05-29 15:16:02,9657,9505,111,1016,20,clothing
2016-05-29 15:16:40,9666,7559,18,374,10,fashion
2016-05-29 15:20:19,9656,7714,63,585,18,games
2016-05-29 15:21:25,9665,7533,9,371,22,computers
2016-05-29 15:22:40,9661,7610,27,2384,7,hardware
2016-05-29 15:23:22,9659,7747,70,1516,12,computers
2016-05-29 15:25:55,9654,7661,51,2030,12,computers
2016-05-29 15:26:16,9663,7762,72,1307,25,computers
2016-05-29 15:27:33,9660,7522,8,2383,15,sports
2016-05-29 15:29:27,9668,7602,27,611,24,clothing
2016-05-29 15:31:20,9658,7540,11,2222,16,clothing
2016-05-29 15:36:46,9664,7674,53,670,21,movies
2016-05-29 15:37:45,10075,9799,35,2127,20,clothing
2016-05-29 15:38:48,10071,9933,71,1697,8,hardware
2016-05-29 15:41:17,10077,9718,18,970,22,computers
2016-05-29 15:42:03,10076,8689,109,1019,3,electronics
2016-05-29 15:43:03,10070,9762,25,1807,29,automotive
2016-05-29 15:51:37,10068,9910,64,2084,13,computers
2016-05-29 15:52:25,10072,9844,53,670,8,hardware
2016-05-29 15:58:55,10073,9960,75,253,21,movies
2016-05-29 16:02:22,10069,9918,66,1360,2,electronics
2016-05-29 16:03:07,10074,9712,13,2208,7,hardware
2016-05-29 16:08:08,10092,9877,59,931,13,computers
2016-05-29 16:09:08,10106,9970,77,595,3,electronics
2016-05-29 16:09:29,10093,9989,84,2218,0,sports
2016-05-29 16:10:27,10094,9750,22,844,3,electronics
2016-05-29 16:11:21,10107,9994,85,309,14,fashion
2016-05-29 16:14:06,10095,9792,35,279,26,movies
2016-05-29 16:16:37,10104,9572,117,1249,20,clothing
2016-05-29 16:17:03,10099,9863,54,1163,11,games
2016-05-29 16:18:43,10102,9860,54,1436,17,games
2016-05-29 16:23:02,10101,9900,64,504,28,hardware
2016-05-29 16:23:54,10103,9844,53,670,22,computers
2016-05-29 16:24:24,10097,9723,18,1205,4,games
2016-05-29 16:24:37,10091,9823,44,935,19,clothing
2016-05-29 16:26:44,10109,9707,13,1623,17,games
2016-05-29 16:27:53,10105,9875,59,2133,2,electronics
2016-05-29 16:28:06,10098,9686,9,1652,22,computers
2016-05-29 16:31:01,10096,9789,35,2199,7,hardware
2016-05-29 16:35:58,10100,9862,54,243,0,sports
2016-05-29 16:36:53,10108,9966,77,751,18,games
2016-05-29 16:42:53,10124,10047,99,1804,15,sports
2016-05-29 16:54:46,10123,9905,64,1544,5,computers
2016-05-29 16:55:43,10122,9711,13,1555,11,games
2016-05-29 17:13:29,10143,9905,64,1544,10,fashion
2016-05-29 17:15:01,10142,10031,97,649,17,games
2016-05-29 17:16:46,10137,9872,59,867,27,games
2016-05-29 17:17:02,10138,9709,13,1072,28,hardware
2016-05-29 17:18:05,10140,9875,59,2133,13,computers
2016-05-29 17:19:21,10141,10012,90,1639,3,electronics
2016-05-29 17:20:54,10144,9793,35,868,8,hardware
2016-05-29 17:24:37,10139,10024,94,741,1,sports
2016-05-29 17:36:42,10136,9769,27,611,16,clothing
2016-05-29 17:36:58,10162,9774,27,1329,3,electronics
2016-05-29 17:37:29,10163,9866,57,306,24,clothing
2016-05-29 17:37:34,10161,9866,57,306,1,sports
2016-05-29 17:39:04,10165,9673,2,624,13,computers
2016-05-29 17:45:23,10164,9785,32,2336,23,fashion
2016-05-29 17:49:12,10159,9856,54,1026,26,movies
2016-05-29 17:49:13,10167,9875,59,2133,22,computers
2016-05-29 17:50:51,10160,10037,97,1609,17,games
2016-05-29 18:02:19,10166,9829,51,810,3,electronics
2016-05-29 18:10:38,10190,9972,77,2248,21,movies
2016-05-29 18:11:22,10186,9882,61,1085,24,clothing
2016-05-29 18:14:03,10185,9789,35,2199,24,clothing
2016-05-29 18:15:21,10183,9762,25,1807,25,computers
2016-05-29 18:18:35,10181,9805,36,2161,12,computers
2016-05-29 18:22:26,10188,9712,13,2208,4,games
2016-05-29 18:23:12,10180,10018,94,1966,26,movies
2016-05-29 18:26:19,10187,9785,32,2336,26,movies
2016-05-29 18:26:23,10184,9960,75,253,2,electronics
2016-05-29 18:26:54,10191,9888,63,83,28,hardware
2016-05-29 18:27:41,10182,9696,9,1091,4,games
2016-05-29 18:28:45,10189,9907,64,564,22,computers
2016-05-29 18:33:55,10192,10026,97,819,21,movies
2016-05-29 18:39:33,10215,9774,27,1329,5,computers
2016-05-29 18:44:17,10212,9894,64,1588,20,clothing
2016-05-29 18:44:37,10207,9757,22,1717,25,computers
2016-05-29 18:48:54,10208,9945,74,62,16,clothing
2016-05-29 18:49:10,10209,9738,20,1801,28,hardware
2016-05-29 18:49:21,10213,9852,54,770,4,games
2016-05-29 18:50:34,10211,9734,20,355,28,hardware
2016-05-29 18:51:11,10204,9949,74,2132,28,hardware
2016-05-29 18:51:27,10210,10037,97,1609,7,hardware
2016-05-29 18:52:30,10214,9768,27,1065,24,clothing
2016-05-29 19:03:02,10205,9961,75,65,0,sports
2016-05-29 19:04:10,10203,9689,9,1300,28,hardware
2016-05-29 19:05:21,10206,9712,13,2208,26,movies
2016-05-29 19:07:07,10234,10046,99,97,15,sports
2016-05-29 19:12:34,10231,10045,99,2032,10,fashion
2016-05-29 19:12:59,10236,9697,11,937,3,electronics
2016-05-29 19:13:57,10238,9917,66,473,17,games
2016-05-29 19:15:51,10235,9974,78,1821,29,automotive
2016-05-29 19:20:59,10233,9819,44,2283,26,movies
2016-05-29 19:22:10,10230,9799,35,2127,5,computers
2016-05-29 19:24:37,10232,9893,64,708,11,games
2016-05-29 19:28:39,10229,10038,97,9,5,computers
2016-05-29 19:33:32,10237,10046,99,97,25,computers
2016-05-29 19:37:43,10257,9864,57,1320,26,movies
2016-05-29 19:46:44,10256,9887,63,585,27,games
2016-05-29 19:50:39,10255,9802,36,445,5,computers
2016-05-29 19:52:18,10258,9826,51,1485,17,games
2016-05-29 19:53:44,10254,9965,77,343,16,clothing
2016-05-29 20:08:02,10279,9804,36,127,29,automotive
2016-05-29 20:10:14,10286,9908,64,846,9,sports
2016-05-29 20:11:59,10285,9747,22,415,17,games
2016-05-29 20:12:01,10270,9835,53,881,12,computers
2016-05-29 20:12:09,10269,9780,27,1935,24,clothing
2016-05-29 20:13:11,10272,9798,35,400,15,sports
2016-05-29 20:13:30,10282,9694,9,1027,17,games
2016-05-29 20:15:12,10275,9887,63,585,4,games
2016-05-29 20:15:41,10284,9716,18,121,16,clothing
2016-05-29 20:25:56,10277,9688,9,21,4,games
2016-05-29 20:27:01,10271,9793,35,868,19,clothing
2016-05-29 20:28:27,10276,9802,36,445,20,clothing
2016-05-29 20:30:13,10273,9971,77,1457,9,sports
2016-05-29 20:31:01,10278,9889,63,462,18,games
2016-05-29 20:31:46,10283,9990,84,244,7,hardware
2016-05-29 20:33:09,10280,9785,32,2336,2,electronics
2016-05-29 20:33:33,10281,9887,63,585,17,games
2016-05-29 20:35:21,10274,9857,54,178,26,movies
2016-05-29 20:40:43,10300,9997,85,2359,10,fashion
2016-05-29 20:43:43,10299,9776,27,382,24,clothing
2016-05-29 20:46:33,10309,10019,94,1535,0,sports
2016-05-29 20:49:27,10306,9723,18,1205,8,hardware
2016-05-29 20:50:00,10307,8568,109,2293,20,clothing
2016-05-29 20:50:00,10310,9767,27,221,5,computers
2016-05-29 20:51:22,10305,9891,63,212,11,games
2016-05-29 20:52:55,10304,10179,13,271,21,movies
2016-05-29 20:56:42,10301,9968,77,1304,9,sports
2016-05-29 20:58:27,10302,10012,90,1639,22,computers
2016-05-29 21:03:17,10303,10050,100,2306,14,fashion
2016-05-29 21:04:11,10308,9777,27,2384,15,sports
2016-05-29 21:14:05,10335,9925,70,1516,24,clothing
2016-05-29 21:33:50,10334,9571,103,1759,1,sports
2016-05-29 21:33:58,10333,9954,75,1525,17,games
2016-05-29 21:36:41,10336,9572,117,1249,22,computers
2016-05-29 21:41:46,10349,9933,71,1697,21,movies
2016-05-29 21:47:40,10350,9912,66,1315,12,computers
2016-05-29 21:53:46,10348,9696,9,1091,16,clothing
2016-05-29 22:09:31,10365,9817,44,515,21,movies
2016-05-29 22:10:06,10363,9907,64,564,15,sports
2016-05-29 22:10:13,10362,9844,53,670,15,sports
2016-05-29 22:24:39,10364,10023,94,896,19,clothing
2016-05-29 22:27:37,10361,10013,93,2177,19,clothing
2016-05-29 22:42:51,10379,9874,59,801,28,hardware
2016-05-29 22:49:01,10380,9989,84,2218,19,clothing
2016-05-29 22:58:41,10377,9865,57,2221,19,clothing
2016-05-29 23:01:32,10378,9734,20,355,27,games
2016-05-29 23:11:22,10393,9893,64,708,1,sports
2016-05-29 23:12:17,10394,9757,22,1717,16,clothing
2016-05-29 23:12:23,10397,9856,54,1026,4,games
2016-05-29 23:13:39,10387,10038,97,9,4,games
2016-05-29 23:14:35,10391,9960,75,253,8,hardware
2016-05-29 23:15:09,10402,10034,97,412,6,movies
2016-05-29 23:15:45,10388,9858,54,1234,20,clothing
2016-05-29 23:20:05,10392,9866,57,306,28,hardware
2016-05-29 23:21:24,10400,9881,61,1471,28,hardware
2016-05-29 23:22:19,10389,9705,11,390,12,computers
2016-05-29 23:22:56,10390,9842,53,2139,22,computers
2016-05-29 23:26:36,10398,9771,27,1892,2,electronics
2016-05-29 23:28:30,10396,10029,97,1640,12,computers
2016-05-29 23:34:02,10401,9856,54,1026,10,fashion
2016-05-29 23:35:23,10395,9745,22,76,7,hardware
2016-05-29 23:35:51,10399,9820,44,827,17,games
2016-05-29 23:38:07,10423,9817,44,515,7,hardware
2016-05-29 23:38:35,10426,9826,51,1485,27,games
2016-05-29 23:38:45,10425,9871,59,2355,21,movies
2016-05-29 23:40:08,10430,9871,59,2355,29,automotive
2016-05-29 23:45:51,10421,9858,54,1234,8,hardware
2016-05-29 23:55:27,10419,9759,22,1782,29,automotive
2016-05-29 23:56:04,10429,9842,53,2139,14,fashion
2016-05-29 23:56:07,10431,9865,57,2221,4,games
2016-05-29 23:58:01,10424,9989,84,2218,16,clothing
2016-05-29 23:59:15,10422,9831,51,2030,4,games
2016-05-29 23:59:34,10420,10038,97,9,29,automotive
2016-05-30 00:05:50,10428,9984,82,365,24,clothing
2016-05-30 00:06:18,10427,10021,94,1206,20,clothing
2016-05-30 00:25:07,10454,10050,100,2306,0,sports
2016-05-30 00:28:44,10453,9893,64,708,10,fashion
2016-05-30 00:29:35,10452,9970,77,595,24,clothing
2016-05-30 00:36:17,10455,9970,77,595,11,games
2016-05-30 00:36:25,10451,9843,53,1740,20,clothing
2016-05-30 00:36:43,10456,9833,51,448,29,automotive
2016-05-30 00:51:36,10474,9702,11,222,28,hardware
2016-05-30 00:56:01,10475,9757,22,1717,17,games
2016-05-30 00:56:15,10476,9759,22,1782,19,clothing
2016-05-30 01:04:16,10472,9676,2,518,20,clothing
2016-05-30 01:05:37,10473,9865,57,2221,9,sports
2016-05-30 01:05:52,10477,9701,11,1260,22,computers
2016-05-30 01:06:45,10471,10366,109,2293,24,clothing
2016-05-30 01:17:57,10492,9673,2,624,21,movies
2016-05-30 01:20:27,10490,10179,13,271,18,games
2016-05-30 01:25:21,10489,10034,97,412,6,movies
2016-05-30 01:25:34,10488,9850,53,769,10,fashion
2016-05-30 01:33:58,10491,10038,97,9,9,sports
2016-05-30 01:33:59,10493,9796,35,2146,18,games
2016-05-30 01:45:16,10515,9775,27,856,12,computers
2016-05-30 01:46:51,10517,10019,94,1535,12,computers
2016-05-30 01:56:57,10516,9826,51,1485,5,computers
2016-05-30 02:03:41,10518,9738,20,1801,8,hardware
2016-05-30 02:11:40,10534,9850,53,769,21,movies
2016-05-30 02:16:01,10535,9893,64,708,24,clothing
2016-05-30 02:18:11,10538,9960,75,253,16,clothing
2016-05-30 02:19:00,10537,9702,11,222,7,hardware
2016-05-30 02:19:37,10539,9907,64,564,20,clothing
2016-05-30 02:20:42,10533,9874,59,801,20,clothing
2016-05-30 02:22:12,10532,9780,27,1935,13,computers
2016-05-30 02:24:31,10536,9718,18,970,7,hardware
2016-05-30 02:28:54,10531,9862,54,243,25,computers
2016-05-30 02:45:45,10548,9915,66,736,12,computers
2016-05-30 02:46:06,10550,9702,11,222,0,sports
2016-05-30 02:48:14,10552,10020,94,239,14,fashion
2016-05-30 02:48:23,10551,9842,53,2139,10,fashion
2016-05-30 02:53:35,10547,9877,59,931,18,games
2016-05-30 03:06:07,10549,9935,72,1370,27,games
2016-05-30 03:07:30,10563,9800,35,740,19,clothing
2016-05-30 03:07:31,10566,9881,61,1471,13,computers
2016-05-30 03:09:14,10564,9986,84,1404,21,movies
2016-05-30 03:12:17,10576,9888,63,83,15,sports
2016-05-30 03:12:35,10572,9799,35,2127,19,clothing
2016-05-30 03:12:47,10578,9747,22,415,20,clothing
2016-05-30 03:12:55,10579,9721,18,374,16,clothing
2016-05-30 03:14:47,10567,9785,32,2336,18,games
2016-05-30 03:16:21,10573,9831,51,2030,7,hardware
2016-05-30 03:18:46,10582,10038,97,9,0,sports
2016-05-30 03:22:22,10575,9829,51,810,18,games
2016-05-30 03:22:43,10569,9954,75,1525,18,games
2016-05-30 03:26:47,10574,9835,53,881,15,sports
2016-05-30 03:28:25,10580,9775,27,856,2,electronics
2016-05-30 03:28:28,10577,9872,59,867,18,games
2016-05-30 03:28:57,10581,10016,93,417,12,computers
2016-05-30 03:30:06,10565,9767,27,221,28,hardware
2016-05-30 03:30:15,10568,9990,84,244,1,sports
2016-05-30 03:33:06,10570,9751,22,208,3,electronics
2016-05-30 03:33:42,10571,9912,66,1315,7,hardware
2016-05-30 03:37:00,10600,9796,35,2146,28,hardware
2016-05-30 03:39:08,10602,9750,22,844,8,hardware
2016-05-30 03:39:37,10603,10019,94,1535,22,computers
2016-05-30 03:40:47,10604,9711,13,1555,15,sports
2016-05-30 03:41:08,10605,9986,84,1404,19,clothing
2016-05-30 03:47:03,10595,9986,84,1404,11,games
2016-05-30 03:47:55,10606,10260,104,1615,10,fashion
2016-05-30 03:52:54,10594,9965,77,343,3,electronics
2016-05-30 03:54:01,10601,10020,94,239,23,fashion
2016-05-30 03:59:23,10598,9693,9,371,2,electronics
2016-05-30 04:00:29,10599,9877,59,931,23,fashion
2016-05-30 04:00:38,10593,10487,66,1721,19,clothing
2016-05-30 04:03:10,10596,9831,51,2030,25,computers
2016-05-30 04:05:58,10597,9842,53,2139,27,games
2016-05-30 04:07:30,10640,9893,64,708,17,games
2016-05-30 04:08:02,10641,9814,39,210,20,clothing
2016-05-30 04:08:08,10630,10260,104,1615,12,computers
2016-05-30 04:09:42,10628,9799,35,2127,27,games
2016-05-30 04:11:23,10639,9780,27,1935,11,games
2016-05-30 04:11:44,10642,9750,22,844,23,fashion
2016-05-30 04:13:04,10643,9827,51,1318,8,hardware
2016-05-30 04:18:24,10637,9775,27,856,16,clothing
2016-05-30 04:19:24,10627,9914,66,12,9,sports
2016-05-30 04:21:44,10636,10027,97,1756,16,clothing
2016-05-30 04:22:13,10632,10018,94,1966,16,clothing
2016-05-30 04:22:29,10626,10041,99,1,17,games
2016-05-30 04:22:45,10629,9973,78,1769,7,hardware
2016-05-30 04:23:25,10645,9881,61,1471,9,sports
2016-05-30 04:25:49,10633,9876,59,2029,6,movies
2016-05-30 04:28:27,10638,9891,63,212,20,clothing
2016-05-30 04:28:36,10634,9872,59,867,29,automotive
2016-05-30 04:30:15,10631,9817,44,515,13,computers
2016-05-30 04:33:02,10635,9908,64,846,17,games
2016-05-30 04:35:50,10644,9831,51,2030,26,movies
2016-05-30 04:37:49,10667,10012,90,1639,24,clothing
2016-05-30 04:38:38,10659,9697,11,937,1,sports
2016-05-30 04:44:17,10658,9842,53,2139,28,hardware
2016-05-30 04:46:12,10665,9505,111,1016,27,games
2016-05-30 04:47:22,10669,9796,35,2146,1,sports
2016-05-30 04:48:43,10671,9979,82,1214,7,hardware
2016-05-30 04:50:21,10670,9709,13,1072,19,clothing
2016-05-30 04:50:53,10663,9826,51,1485,5,computers
2016-05-30 04:51:01,10668,10001,85,84,24,clothing
2016-05-30 04:52:35,10661,9734,20,355,3,electronics
2016-05-30 04:59:31,10660,9838,53,1059,27,games
2016-05-30 04:59:31,10664,9827,51,1318,24,clothing
2016-05-30 05:02:33,10666,10013,93,2177,24,clothing
2016-05-30 05:06:39,10662,9910,64,2084,10,fashion
2016-05-30 05:07:54,10686,9973,78,1769,20,clothing
2016-05-30 05:13:28,10682,9689,9,1300,17,games
2016-05-30 05:21:41,10679,9880,61,511,21,movies
2016-05-30 05:22:35,10683,9761,22,233,0,sports
2016-05-30 05:24:35,10680,9862,54,243,25,computers
2016-05-30 05:27:25,10678,9938,72,1856,3,electronics
2016-05-30 05:32:07,10684,9851,53,1687,13,computers
2016-05-30 05:33:35,10685,10259,104,754,0,sports
2016-05-30 05:36:19,10681,9933,71,1697,0,sports
2016-05-30 05:38:05,10708,9701,11,1260,14,fashion
2016-05-30 05:38:48,10706,9774,27,1329,26,movies
2016-05-30 05:40:52,10700,9942,72,1307,4,games
2016-05-30 05:42:50,10707,9974,78,1821,2,electronics
2016-05-30 05:44:40,10699,9844,53,670,24,clothing
2016-05-30 05:45:33,10705,9738,20,1801,17,games
2016-05-30 05:45:46,10709,9944,74,1270,23,fashion
2016-05-30 05:51:07,10710,9912,66,1315,29,automotive
2016-05-30 05:54:01,10704,9855,54,2379,13,computers
2016-05-30 05:57:29,10703,9910,64,2084,18,games
2016-05-30 05:58:23,10698,9850,53,769,23,fashion
2016-05-30 05:59:42,10701,9719,18,1874,17,games
2016-05-30 06:04:35,10702,9900,64,504,29,automotive
2016-05-30 06:06:02,10711,9893,64,708,20,clothing
2016-05-30 06:07:14,10723,9864,57,1320,21,movies
2016-05-30 06:09:22,10736,9871,59,2355,12,computers
2016-05-30 06:10:49,10738,9880,61,511,9,sports
2016-05-30 06:11:35,10724,9718,18,970,14,fashion
2016-05-30 06:12:24,10729,9917,66,473,22,computers
2016-05-30 06:14:16,10731,9572,117,1249,24,clothing
2016-05-30 06:17:18,10733,9935,72,1370,6,movies
2016-05-30 06:18:33,10725,10036,97,1522,29,automotive
2016-05-30 06:18:55,10730,10037,97,1609,20,clothing
2016-05-30 06:19:29,10732,9688,9,21,11,games
2016-05-30 06:21:37,10726,9942,72,1307,6,movies
2016-05-30 06:22:50,10734,9724,18,1958,29,automotive
2016-05-30 06:26:16,10737,9876,59,2029,23,fashion
2016-05-30 06:27:04,10739,9707,13,1623,4,games
2016-05-30 06:28:45,10722,9730,18,1064,2,electronics
2016-05-30 06:31:45,10735,9954,75,1525,29,automotive
2016-05-30 06:31:53,10727,9972,77,2248,17,games
2016-05-30 06:33:48,10728,9979,82,1214,1,sports
2016-05-30 06:37:55,10767,9942,72,1307,24,clothing
2016-05-30 06:40:24,10753,9887,63,585,22,computers
2016-05-30 06:40:51,10763,9954,75,1525,12,computers
2016-05-30 06:44:53,10758,10090,86,1732,25,computers
2016-05-30 06:46:39,10760,9786,32,1815,16,clothing
2016-05-30 06:47:59,10754,9909,64,2009,27,games
2016-05-30 06:49:59,10764,9788,35,2229,29,automotive
2016-05-30 06:50:50,10762,10470,99,1744,18,games
2016-05-30 06:52:30,10765,9960,75,253,8,hardware
2016-05-30 06:52:42,10752,9791,35,807,29,automotive
2016-05-30 06:52:45,10757,9835,53,881,6,movies
2016-05-30 06:53:02,10750,9789,35,2199,18,games
2016-05-30 06:53:07,10759,9990,84,244,18,games
2016-05-30 06:55:42,10755,9718,18,970,29,automotive
2016-05-30 06:56:25,10756,9882,61,1085,1,sports
2016-05-30 07:00:34,10751,9757,22,1717,6,movies
2016-05-30 07:00:39,10766,9917,66,473,9,sports
2016-05-30 07:03:18,10761,9972,77,2248,6,movies
2016-05-30 07:08:47,10786,9720,18,128,13,computers
2016-05-30 07:20:56,10788,9880,61,511,29,automotive
2016-05-30 07:22:25,10787,9780,27,1935,0,sports
2016-05-30 07:24:49,10781,9772,27,471,20,clothing
2016-05-30 07:25:06,10789,9819,44,2283,14,fashion
2016-05-30 07:25:55,10791,9719,18,1874,25,computers
2016-05-30 07:26:21,10782,9938,72,1856,3,electronics
2016-05-30 07:34:47,10785,9986,84,1404,20,clothing
2016-05-30 07:35:37,10783,9920,69,1162,19,clothing
2016-05-30 07:35:47,10790,9979,82,1214,10,fashion
2016-05-30 07:36:40,10784,9734,20,355,20,clothing
2016-05-30 07:37:00,10802,9939,72,1264,27,games
2016-05-30 07:39:28,10803,9771,27,1892,13,computers
2016-05-30 07:43:39,10811,9875,59,2133,12,computers
2016-05-30 07:44:44,10812,9788,35,2229,28,hardware
2016-05-30 07:47:03,10808,9851,53,1687,13,computers
2016-05-30 07:48:45,10809,9934,71,1093,1,sports
2016-05-30 07:52:40,10807,9858,54,1234,9,sports
2016-05-30 07:55:09,10806,9847,53,1538,29,automotive
2016-05-30 07:56:18,10804,9883,61,1645,6,movies
2016-05-30 07:56:30,10814,9819,44,2283,11,games
2016-05-30 07:58:27,10810,9925,70,1516,2,electronics
2016-05-30 07:59:37,10816,9765,25,643,20,clothing
2016-05-30 08:00:26,10805,9920,69,1162,9,sports
2016-05-30 08:01:55,10813,9817,44,515,20,clothing
2016-05-30 08:04:07,10815,9866,57,306,17,games
2016-05-30 08:20:25,10831,10023,94,896,19,clothing
2016-05-30 08:24:20,10830,9881,61,1471,9,sports
2016-05-30 09:07:13,10862,10019,94,1535,10,fashion
2016-05-30 09:10:31,10865,9686,9,1652,14,fashion
2016-05-30 09:11:35,10864,10013,93,2177,17,games
2016-05-30 09:15:31,10859,9823,44,935,2,electronics
2016-05-30 09:15:52,10858,9933,71,1697,18,games
2016-05-30 09:17:33,10866,9798,35,400,6,movies
2016-05-30 09:19:21,10868,10749,115,1000,28,hardware
2016-05-30 09:21:12,10857,9862,54,243,17,games
2016-05-30 09:23:55,10867,9799,35,2127,10,fashion
2016-05-30 09:24:56,10855,10031,97,649,9,sports
2016-05-30 09:25:27,10863,10022,94,352,11,games
2016-05-30 09:25:37,10856,9745,22,76,13,computers
2016-05-30 09:29:11,10860,10024,94,741,26,movies
2016-05-30 09:34:41,10861,9844,53,670,7,hardware
2016-05-30 09:37:46,10892,9682,8,2383,1,sports
2016-05-30 09:41:17,10882,9711,13,1555,26,movies
2016-05-30 09:45:00,10889,9866,57,306,3,electronics
2016-05-30 09:45:01,10891,9745,22,76,22,computers
2016-05-30 09:45:52,10879,9925,70,1516,22,computers
2016-05-30 09:47:02,10893,9772,27,471,22,computers
2016-05-30 09:47:12,10887,9865,57,2221,13,computers
2016-05-30 09:49:05,10890,9694,9,1027,28,hardware
2016-05-30 09:49:53,10878,9733,20,1145,10,fashion
2016-05-30 09:55:48,10884,10027,97,1756,9,sports
2016-05-30 09:56:51,10886,9719,18,1874,17,games
2016-05-30 09:58:01,10883,9777,27,2384,3,electronics
2016-05-30 09:59:02,10888,9701,11,1260,0,sports
2016-05-30 10:01:07,10880,9802,36,445,10,fashion
2016-05-30 10:03:13,10881,9865,57,2221,20,clothing
2016-05-30 10:04:46,10885,9817,44,515,29,automotive
2016-05-30 10:08:42,10923,10034,97,412,10,fashion
2016-05-30 10:08:56,10919,9935,72,1370,2,electronics
2016-05-30 10:12:04,10922,9816,44,1926,25,computers
2016-05-30 10:14:30,10925,10011,90,1972,5,computers
2016-05-30 10:16:03,10918,9973,78,1769,12,computers
2016-05-30 10:16:33,10916,9798,35,400,29,automotive
2016-05-30 10:20:16,10913,9734,20,355,16,clothing
2016-05-30 10:20:46,10915,9702,11,222,9,sports
2016-05-30 10:21:24,10921,9942,72,1307,9,sports
2016-05-30 10:23:37,10914,9718,18,970,13,computers
2016-05-30 10:24:57,10928,9844,53,670,13,computers
2016-05-30 10:26:13,10917,10179,13,271,8,hardware
2016-05-30 10:28:02,10910,9882,61,1085,15,sports
2016-05-30 10:28:04,10920,10253,72,455,24,clothing
2016-05-30 10:28:23,10926,9786,32,1815,7,hardware
2016-05-30 10:29:37,10912,10259,104,754,15,sports
2016-05-30 10:30:10,10924,9772,27,471,3,electronics
2016-05-30 10:33:37,10911,9960,75,253,11,games
2016-05-30 10:33:53,10927,9888,63,83,22,computers
2016-05-30 11:01:14,10943,9718,18,970,28,hardware
2016-05-30 11:07:21,10963,10749,115,1000,6,movies
2016-05-30 11:12:37,10961,10049,100,1793,21,movies
2016-05-30 11:36:15,10962,9702,11,222,4,games
2016-05-30 11:46:31,10982,9759,22,1782,8,hardware
2016-05-30 11:46:41,10983,9708,13,1362,9,sports
2016-05-30 12:25:33,10996,9898,64,1997,5,computers
2016-05-30 12:27:21,10998,9791,35,807,14,fashion
2016-05-30 12:28:09,10999,9960,75,253,0,sports
2016-05-30 12:30:47,10997,9781,28,1465,5,computers
2016-05-30 12:38:13,11012,10034,97,412,28,hardware
2016-05-30 12:39:03,11020,9774,27,1329,25,computers
2016-05-30 12:39:10,11018,10001,85,84,25,computers
2016-05-30 12:41:44,11016,9961,75,65,20,clothing
2016-05-30 12:44:42,11025,10052,100,2092,21,movies
2016-05-30 12:50:58,11017,9694,9,1027,21,movies
2016-05-30 12:51:34,11014,10034,97,412,14,fashion
2016-05-30 12:54:11,11021,9751,22,208,26,movies
2016-05-30 12:56:32,11019,9768,27,1065,22,computers
