timestamp,team,userId,assignmentId
2016-05-27 17:36:54,104,537,7284
2016-05-27 17:36:54,74,948,7285
2016-05-27 17:36:54,106,1711,7286
2016-05-27 17:36:54,108,2220,7287
2016-05-27 17:36:54,106,2345,7288
2016-05-27 17:36:54,59,608,7289
2016-05-27 17:36:54,93,766,7290
2016-05-27 17:36:54,9,1569,7291
2016-05-27 18:06:54,69,64,7308
2016-05-27 18:06:54,22,96,7309
2016-05-27 18:06:54,93,203,7310
2016-05-27 18:06:54,69,377,7311
2016-05-27 18:06:54,75,474,7312
2016-05-27 18:06:54,85,507,7313
2016-05-27 18:06:54,84,524,7314
2016-05-27 18:06:54,9,816,7315
2016-05-27 18:06:54,104,1075,7316
2016-05-27 18:06:54,109,1117,7317
2016-05-27 18:06:54,111,1313,7318
2016-05-27 18:06:54,75,1587,7319
2016-05-27 18:06:54,13,1838,7320
2016-05-27 18:06:54,2,2339,7321
2016-05-27 18:06:54,100,1391,7322
2016-05-27 18:36:54,11,549,7337
2016-05-27 18:36:54,44,603,7338
2016-05-27 18:36:54,25,1458,7339
2016-05-27 18:36:54,69,1581,7340
2016-05-27 18:36:54,104,1733,7341
2016-05-27 18:36:54,18,1947,7342
2016-05-27 18:36:54,74,1973,7343
2016-05-27 18:36:54,57,2107,7344
2016-05-27 18:36:54,74,2204,7345
2016-05-27 18:36:54,8,2313,7346
2016-05-27 18:36:54,44,1862,7347
2016-05-27 18:36:54,103,1373,7348
2016-05-27 18:36:54,2,1293,7349
2016-05-27 18:36:54,100,458,7350
2016-05-27 18:36:54,93,2349,7351
2016-05-27 19:06:54,35,380,7359
2016-05-27 19:06:54,90,424,7360
2016-05-27 19:06:54,108,623,7361
2016-05-27 19:06:54,53,818,7362
2016-05-27 19:06:54,109,926,7363
2016-05-27 19:06:54,9,1091,7364
2016-05-27 19:06:54,78,1153,7365
2016-05-27 19:06:54,77,1738,7366
2016-05-27 19:06:54,78,1945,7367
2016-05-27 19:06:54,64,2082,7368
2016-05-27 19:06:54,13,2138,7369
2016-05-27 19:06:54,74,758,7370
2016-05-27 19:36:54,11,137,7374
2016-05-27 19:36:54,78,402,7375
2016-05-27 19:36:54,103,417,7376
2016-05-27 19:36:54,13,491,7377
2016-05-27 19:36:54,32,759,7378
2016-05-27 19:36:54,71,2304,7379
2016-05-27 19:36:54,84,440,7380
2016-05-27 20:06:54,44,166,7389
2016-05-27 20:06:54,78,728,7390
2016-05-27 20:06:54,36,762,7391
2016-05-27 20:06:54,105,1024,7392
2016-05-27 20:06:54,9,1061,7393
2016-05-27 20:06:54,70,1468,7394
2016-05-27 20:06:54,77,1524,7395
2016-05-27 20:06:54,94,1428,7396
2016-05-27 20:06:54,95,479,7397
2016-05-27 20:06:54,105,2273,7398
2016-05-27 20:06:54,39,104,7399
2016-05-27 20:06:54,90,1621,7400
2016-05-27 20:36:54,99,95,7407
2016-05-27 20:36:54,9,556,7408
2016-05-27 20:36:54,77,652,7409
2016-05-27 20:36:54,77,701,7410
2016-05-27 20:36:54,106,745,7411
2016-05-27 20:36:54,86,922,7412
2016-05-27 20:36:54,39,1043,7413
2016-05-27 20:36:54,53,1068,7414
2016-05-27 20:36:54,97,1335,7415
2016-05-27 20:36:54,78,2117,7416
2016-05-27 20:36:54,53,2164,7417
2016-05-27 20:36:54,63,1440,7418
2016-05-27 20:36:54,106,1166,7419
2016-05-27 21:06:54,86,326,7434
2016-05-27 21:06:54,86,651,7435
2016-05-27 21:06:54,20,1044,7436
2016-05-27 21:06:54,90,1218,7437
2016-05-27 21:06:54,103,1512,7438
2016-05-27 21:06:54,66,1784,7439
2016-05-27 21:06:54,32,1897,7440
2016-05-27 21:06:54,85,2136,7441
2016-05-27 21:06:54,75,2240,7442
2016-05-27 21:06:54,44,467,7443
2016-05-27 21:06:54,63,2130,7444
2016-05-27 21:36:54,95,300,7453
2016-05-27 21:36:54,90,596,7454
2016-05-27 21:36:54,22,602,7455
2016-05-27 21:36:54,110,733,7456
2016-05-27 21:36:54,51,1001,7457
2016-05-27 21:36:54,2,1123,7458
2016-05-27 21:36:54,93,1489,7459
2016-05-27 21:36:54,8,1660,7460
2016-05-27 21:36:54,71,2068,7461
2016-05-27 21:36:54,110,426,7462
2016-05-27 21:36:54,39,525,7463
2016-05-27 21:36:54,61,553,7464
2016-05-27 22:06:54,54,20,7472
2016-05-27 22:06:54,69,109,7473
2016-05-27 22:06:54,78,393,7474
2016-05-27 22:06:54,111,1016,7475
2016-05-27 22:06:54,51,1179,7476
2016-05-27 22:06:54,22,1540,7477
2016-05-27 22:06:54,99,1012,7478
2016-05-27 22:06:54,78,1509,7479
2016-05-27 22:06:54,103,428,7480
2016-05-27 22:36:54,100,286,7495
2016-05-27 22:36:54,57,446,7496
2016-05-27 22:36:54,61,715,7497
2016-05-27 22:36:54,69,869,7498
2016-05-27 22:36:54,51,1377,7499
2016-05-27 22:36:54,13,2364,7500
2016-05-27 22:36:54,70,2195,7501
2016-05-27 22:36:54,86,2010,7502
2016-05-27 23:06:54,105,622,7863
2016-05-27 23:06:54,28,1074,7864
2016-05-27 23:06:54,25,1431,7865
2016-05-27 23:06:54,103,1771,7866
2016-05-27 23:06:54,44,2378,7867
2016-05-27 23:36:54,99,18,7878
2016-05-27 23:36:54,104,378,7879
2016-05-27 23:36:54,63,387,7880
2016-05-27 23:36:54,100,433,7881
2016-05-27 23:36:54,104,582,7882
2016-05-27 23:36:54,93,1130,7883
2016-05-27 23:36:54,90,1639,7884
2016-05-27 23:36:54,25,1724,7885
2016-05-27 23:36:54,99,1366,7886
2016-05-27 23:36:54,63,1049,7887
2016-05-28 00:06:54,35,667,7908
2016-05-28 00:06:54,100,917,7909
2016-05-28 00:06:54,27,1006,7910
2016-05-28 00:06:54,95,1268,7911
2016-05-28 00:06:54,72,1499,7912
2016-05-28 00:06:54,100,1700,7913
2016-05-28 00:06:54,57,1774,7914
2016-05-28 00:06:54,59,2064,7915
2016-05-28 00:06:54,44,2005,7916
2016-05-28 00:06:54,70,1467,7917
2016-05-28 00:06:54,35,1679,7918
2016-05-28 00:06:54,77,133,7919
2016-05-28 00:06:54,105,854,7920
2016-05-28 00:06:54,100,403,7921
2016-05-28 00:36:54,20,43,7925
2016-05-28 00:36:54,66,134,7926
2016-05-28 00:36:54,28,580,7927
2016-05-28 00:36:54,94,923,7928
2016-05-28 00:36:54,59,996,7929
2016-05-28 00:36:54,84,1010,7930
2016-05-28 00:36:54,111,1144,7931
2016-05-28 00:36:54,44,1247,7932
2016-05-28 00:36:54,59,1601,7933
2016-05-28 00:36:54,74,2200,7934
2016-05-28 00:36:54,72,2237,7935
2016-05-28 00:36:54,94,2261,7936
2016-05-28 00:36:54,84,1634,7937
2016-05-28 00:36:54,53,2078,7938
2016-05-28 00:36:54,106,702,7939
2016-05-28 00:36:54,103,2183,7940
2016-05-28 00:36:54,32,985,7941
2016-05-28 00:36:54,85,804,7942
2016-05-28 00:36:54,85,145,7943
2016-05-28 00:36:54,109,13,7944
2016-05-28 01:06:54,8,216,7960
2016-05-28 01:06:54,22,219,7961
2016-05-28 01:06:54,100,323,7962
2016-05-28 01:06:54,108,618,7963
2016-05-28 01:06:54,20,688,7964
2016-05-28 01:06:54,86,1609,7965
2016-05-28 01:06:54,110,1674,7966
2016-05-28 01:06:54,100,1765,7967
2016-05-28 01:06:54,13,2041,7968
2016-05-28 01:06:54,53,2346,7969
2016-05-28 01:06:54,36,1504,7970
2016-05-28 01:06:54,61,932,7971
2016-05-28 01:06:54,20,821,7972
2016-05-28 01:06:54,90,771,7973
2016-05-28 01:06:54,106,2122,7974
2016-05-28 01:06:54,35,1289,7975
2016-05-28 01:06:54,22,1107,7976
2016-05-28 01:06:54,69,1325,7977
2016-05-28 01:06:54,100,1046,7978
2016-05-28 01:36:54,13,191,7993
2016-05-28 01:36:54,84,327,7994
2016-05-28 01:36:54,35,755,7995
2016-05-28 01:36:54,78,823,7996
2016-05-28 01:36:54,44,1216,7997
2016-05-28 01:36:54,54,1737,7998
2016-05-28 01:36:54,51,1750,7999
2016-05-28 01:36:54,97,1809,8000
2016-05-28 01:36:54,77,2045,8001
2016-05-28 01:36:54,2,2155,8002
2016-05-28 01:36:54,53,540,8003
2016-05-28 02:06:54,36,187,8013
2016-05-28 02:06:54,27,319,8014
2016-05-28 02:06:54,28,616,8015
2016-05-28 02:06:54,78,1051,8016
2016-05-28 02:06:54,59,1188,8017
2016-05-28 02:06:54,109,1527,8018
2016-05-28 02:06:54,78,2233,8019
2016-05-28 02:06:54,105,2267,8020
2016-05-28 02:06:54,85,1799,8021
2016-05-28 02:36:54,106,322,8024
2016-05-28 02:36:54,95,349,8025
2016-05-28 02:36:54,111,855,8026
2016-05-28 02:36:54,54,986,8027
2016-05-28 02:36:54,71,1466,8028
2016-05-28 02:36:54,13,1583,8029
2016-05-28 02:36:54,63,1701,8030
2016-05-28 02:36:54,108,1763,8031
2016-05-28 02:36:54,111,2176,8032
2016-05-28 02:36:54,110,2357,8033
2016-05-28 02:36:54,74,2363,8034
2016-05-28 02:36:54,112,337,8035
2016-05-28 02:36:54,97,2337,8036
2016-05-28 02:36:54,66,752,8037
2016-05-28 02:36:54,104,1925,8038
2016-05-28 02:36:54,82,1627,8039
2016-05-28 02:36:54,9,876,8040
2016-05-28 03:06:54,99,46,8046
2016-05-28 03:06:54,78,232,8047
2016-05-28 03:06:54,112,644,8048
2016-05-28 03:06:54,59,704,8049
2016-05-28 03:06:54,95,1417,8050
2016-05-28 03:06:54,74,1727,8051
2016-05-28 03:06:54,2,1996,8052
2016-05-28 03:06:54,99,2361,8053
2016-05-28 03:06:54,100,2369,8054
2016-05-28 03:06:54,32,1439,8055
2016-05-28 03:06:54,100,1726,8056
2016-05-28 03:06:54,64,389,8057
2016-05-28 03:36:54,59,535,8071
2016-05-28 03:36:54,2,1170,8072
2016-05-28 03:36:54,53,1385,8073
2016-05-28 03:36:54,93,1554,8074
2016-05-28 03:36:54,99,1563,8075
2016-05-28 03:36:54,53,1830,8076
2016-05-28 03:36:54,74,1886,8077
2016-05-28 03:36:54,8,2226,8078
2016-05-28 03:36:54,95,2301,8079
2016-05-28 03:36:54,71,684,8080
2016-05-28 03:36:54,54,169,8081
2016-05-28 03:36:54,2,1800,8082
2016-05-28 04:06:54,61,119,8085
2016-05-28 04:06:54,103,641,8086
2016-05-28 04:06:54,108,689,8087
2016-05-28 04:06:54,104,1089,8088
2016-05-28 04:06:54,85,1617,8089
2016-05-28 04:06:54,93,2067,8090
2016-05-28 04:06:54,32,2119,8091
2016-05-28 04:06:54,90,2140,8092
2016-05-28 04:06:54,25,2131,8093
2016-05-28 04:06:54,78,205,8094
2016-05-28 04:06:54,94,590,8095
2016-05-28 04:36:54,64,135,8114
2016-05-28 04:36:54,82,365,8115
2016-05-28 04:36:54,108,631,8116
2016-05-28 04:36:54,95,1025,8117
2016-05-28 04:36:54,108,1086,8118
2016-05-28 04:36:54,95,1348,8119
2016-05-28 04:36:54,8,1686,8120
2016-05-28 04:36:54,108,1882,8121
2016-05-28 04:36:54,9,2258,8122
2016-05-28 04:36:54,70,2209,8123
2016-05-28 04:36:54,13,455,8124
2016-05-28 05:06:54,113,16,8139
2016-05-28 05:06:54,95,41,8140
2016-05-28 05:06:54,75,65,8141
2016-05-28 05:06:54,93,150,8142
2016-05-28 05:06:54,86,834,8143
2016-05-28 05:06:54,28,1149,8144
2016-05-28 05:06:54,94,1361,8145
2016-05-28 05:06:54,53,1595,8146
2016-05-28 05:06:54,105,1823,8147
2016-05-28 05:06:54,112,2043,8148
2016-05-28 05:06:54,109,2293,8149
2016-05-28 05:06:54,90,2334,8150
2016-05-28 05:06:54,71,1322,8151
2016-05-28 05:06:54,111,2115,8152
2016-05-28 05:36:54,35,372,8167
2016-05-28 05:36:54,39,413,8168
2016-05-28 05:36:54,112,513,8169
2016-05-28 05:36:54,78,517,8170
2016-05-28 05:36:54,106,750,8171
2016-05-28 05:36:54,108,1225,8172
2016-05-28 05:36:54,106,1861,8173
2016-05-28 05:36:54,35,311,8174
2016-05-28 05:36:54,36,933,8175
2016-05-28 05:36:54,99,858,8176
2016-05-28 05:36:54,95,1616,8177
2016-05-28 05:36:54,107,2187,8178
2016-05-28 06:06:54,13,731,8181
2016-05-28 06:06:54,107,775,8182
2016-05-28 06:06:54,78,1602,8183
2016-05-28 06:06:54,107,2370,8184
2016-05-28 06:06:54,111,1564,8185
2016-05-28 06:36:54,35,270,8204
2016-05-28 06:36:54,54,747,8205
2016-05-28 06:36:54,111,817,8206
2016-05-28 06:36:54,71,901,8207
2016-05-28 06:36:54,106,1084,8208
2016-05-28 06:36:54,70,1279,8209
2016-05-28 06:36:54,66,1360,8210
2016-05-28 06:36:54,113,1626,8211
2016-05-28 06:36:54,63,1662,8212
2016-05-28 06:36:54,28,1722,8213
2016-05-28 06:36:54,59,1728,8214
2016-05-28 06:36:54,114,1772,8215
2016-05-28 06:36:54,97,1901,8216
2016-05-28 06:36:54,28,2022,8217
2016-05-28 06:36:54,99,2069,8218
2016-05-28 06:36:54,86,502,8219
2016-05-28 06:36:54,18,774,8220
2016-05-28 06:36:54,93,417,8221
2016-05-28 06:36:54,110,1678,8222
2016-05-28 06:36:54,35,535,8223
2016-05-28 06:36:54,111,1366,8224
2016-05-28 07:06:54,114,211,8229
2016-05-28 07:06:54,112,441,8230
2016-05-28 07:06:54,32,722,8231
2016-05-28 07:06:54,100,1327,8232
2016-05-28 07:06:54,109,1343,8233
2016-05-28 07:06:54,51,1410,8234
2016-05-28 07:06:54,51,1523,8235
2016-05-28 07:06:54,53,1704,8236
2016-05-28 07:06:54,70,919,8237
2016-05-28 07:06:54,110,1371,8238
2016-05-28 07:06:54,113,2003,8239
2016-05-28 07:06:54,97,1609,8240
2016-05-28 07:36:54,86,790,8250
2016-05-28 07:36:54,36,977,8251
2016-05-28 07:36:54,85,1423,8252
2016-05-28 07:36:54,105,1864,8253
2016-05-28 07:36:54,95,2305,8254
2016-05-28 07:36:54,112,832,8255
2016-05-28 07:36:54,35,1745,8256
2016-05-28 07:36:54,71,1124,8257
2016-05-28 07:36:54,25,1311,8258
2016-05-28 07:36:54,70,1679,8259
2016-05-28 07:36:54,103,785,8260
2016-05-28 08:06:54,9,289,8272
2016-05-28 08:06:54,78,949,8273
2016-05-28 08:06:54,36,1696,8274
2016-05-28 08:06:54,106,1718,8275
2016-05-28 08:06:54,18,1827,8276
2016-05-28 08:06:54,57,2081,8277
2016-05-28 08:06:54,82,2275,8278
2016-05-28 08:06:54,70,1448,8279
2016-05-28 08:06:54,94,7,8280
2016-05-28 08:36:54,108,234,8297
2016-05-28 08:36:54,99,839,8298
2016-05-28 08:36:54,109,1202,8299
2016-05-28 08:36:54,35,1209,8300
2016-05-28 08:36:54,112,1258,8301
2016-05-28 08:36:54,63,2335,8302
2016-05-28 08:36:54,90,10,8303
2016-05-28 08:36:54,35,2317,8304
2016-05-28 08:36:54,54,861,8305
2016-05-28 09:06:54,78,743,8316
2016-05-28 09:06:54,85,883,8317
2016-05-28 09:06:54,114,1119,8318
2016-05-28 09:06:54,64,1921,8319
2016-05-28 09:06:54,2,1944,8320
2016-05-28 09:06:54,85,2049,8321
2016-05-28 09:06:54,69,712,8322
2016-05-28 09:36:54,85,131,8335
2016-05-28 09:36:54,61,1023,8336
2016-05-28 09:36:54,95,1386,8337
2016-05-28 09:36:54,104,2027,8338
2016-05-28 09:36:54,110,1680,8339
2016-05-28 09:36:54,107,1846,8340
2016-05-28 09:36:54,22,2250,8341
2016-05-28 09:36:54,97,43,8342
2016-05-28 10:06:54,51,67,8362
2016-05-28 10:06:54,27,925,8363
2016-05-28 10:06:54,13,1101,8364
2016-05-28 10:06:54,32,1156,8365
2016-05-28 10:06:54,85,1342,8366
2016-05-28 10:06:54,94,1354,8367
2016-05-28 10:06:54,36,1356,8368
2016-05-28 10:06:54,85,1384,8369
2016-05-28 10:06:54,93,1483,8370
2016-05-28 10:06:54,57,1519,8371
2016-05-28 10:06:54,64,1624,8372
2016-05-28 10:06:54,112,1895,8373
2016-05-28 10:06:54,36,2144,8374
2016-05-28 10:06:54,53,1703,8375
2016-05-28 10:06:54,71,479,8376
2016-05-28 10:06:54,84,1177,8377
2016-05-28 10:06:54,32,2152,8378
2016-05-28 10:36:54,36,105,8396
2016-05-28 10:36:54,71,357,8397
2016-05-28 10:36:54,27,589,8398
2016-05-28 10:36:54,61,1263,8399
2016-05-28 10:36:54,54,1408,8400
2016-05-28 10:36:54,100,1666,8401
2016-05-28 10:36:54,22,875,8402
2016-05-28 10:36:54,69,679,8403
2016-05-28 11:06:54,35,200,8424
2016-05-28 11:06:54,57,877,8425
2016-05-28 11:06:54,86,1517,8426
2016-05-28 11:06:54,103,1533,8427
2016-05-28 11:06:54,75,1197,8428
2016-05-28 11:06:54,51,1514,8429
2016-05-28 11:06:54,97,151,8430
2016-05-28 11:06:54,109,1003,8431
2016-05-28 11:06:54,105,3,8432
2016-05-28 11:06:54,84,2115,8433
2016-05-28 11:06:54,110,1836,8434
2016-05-28 11:06:54,99,745,8435
2016-05-28 11:36:54,78,185,8437
2016-05-28 11:36:54,63,266,8438
2016-05-28 11:36:54,39,902,8439
2016-05-28 11:36:54,59,1721,8440
2016-05-28 11:36:54,64,1766,8441
2016-05-28 11:36:54,95,1768,8442
2016-05-28 11:36:54,27,1935,8443
2016-05-28 11:36:54,59,2156,8444
2016-05-28 11:36:54,32,2372,8445
2016-05-28 11:36:54,20,1801,8446
2016-05-28 11:36:54,36,944,8447
2016-05-28 11:36:54,106,2216,8448
2016-05-28 11:36:54,82,1713,8449
2016-05-28 11:36:54,32,1223,8450
2016-05-28 11:36:54,44,1642,8451
2016-05-28 11:36:54,20,629,8452
2016-05-28 11:36:54,72,455,8453
2016-05-28 11:36:54,70,1764,8454
2016-05-28 12:06:54,9,114,8470
2016-05-28 12:06:54,109,224,8471
2016-05-28 12:06:54,93,780,8472
2016-05-28 12:06:54,53,1968,8473
2016-05-28 12:06:54,95,1969,8474
2016-05-28 12:06:54,74,1746,8475
2016-05-28 12:06:54,84,476,8476
2016-05-28 12:06:54,75,704,8477
2016-05-28 12:36:54,22,282,8481
2016-05-28 12:36:54,78,1146,8482
2016-05-28 12:36:54,66,1152,8483
2016-05-28 12:36:54,109,1255,8484
2016-05-28 12:36:54,70,1399,8485
2016-05-28 12:36:54,108,1437,8486
2016-05-28 12:36:54,94,1659,8487
2016-05-28 12:36:54,70,1682,8488
2016-05-28 12:36:54,108,2292,8489
2016-05-28 12:36:54,100,519,8490
2016-05-28 13:06:54,2,106,8508
2016-05-28 13:06:54,25,275,8509
2016-05-28 13:06:54,99,277,8510
2016-05-28 13:06:54,25,485,8511
2016-05-28 13:06:54,105,632,8512
2016-05-28 13:06:54,8,724,8513
2016-05-28 13:06:54,84,940,8514
2016-05-28 13:06:54,82,1302,8515
2016-05-28 13:06:54,35,1507,8516
2016-05-28 13:06:54,2,1557,8517
2016-05-28 13:06:54,74,1619,8518
2016-05-28 13:06:54,11,2162,8519
2016-05-28 13:06:54,51,435,8520
2016-05-28 13:06:54,104,584,8521
2016-05-28 13:06:54,66,586,8522
2016-05-28 13:06:54,11,2117,8523
2016-05-28 13:36:54,93,110,8526
2016-05-28 13:36:54,105,241,8527
2016-05-28 13:36:54,77,301,8528
2016-05-28 13:36:54,69,972,8529
2016-05-28 13:36:54,44,1235,8530
2016-05-28 13:36:54,107,1635,8531
2016-05-28 13:36:54,36,1867,8532
2016-05-28 13:36:54,99,429,8533
2016-05-28 13:36:54,35,2281,8534
2016-05-28 13:36:54,94,1515,8535
2016-05-28 13:36:54,54,2148,8536
2016-05-28 14:06:54,105,98,8545
2016-05-28 14:06:54,113,496,8546
2016-05-28 14:06:54,57,800,8547
2016-05-28 14:06:54,66,1543,8548
2016-05-28 14:06:54,8,1783,8549
2016-05-28 14:06:54,95,1983,8550
2016-05-28 14:06:54,57,1992,8551
2016-05-28 14:06:54,11,2031,8552
2016-05-28 14:06:54,57,2291,8553
2016-05-28 14:06:54,72,1319,8554
2016-05-28 14:06:54,93,1137,8555
2016-05-28 14:06:54,95,654,8556
2016-05-28 14:36:54,97,198,8559
2016-05-28 14:36:54,99,687,8560
2016-05-28 14:36:54,106,793,8561
2016-05-28 14:36:54,106,939,8562
2016-05-28 14:36:54,61,1013,8563
2016-05-28 14:36:54,59,2351,8564
2016-05-28 14:36:54,78,562,8565
2016-05-28 14:36:54,9,348,8566
2016-05-28 14:36:54,22,290,8567
2016-05-28 15:06:54,53,22,8575
2016-05-28 15:06:54,63,528,8576
2016-05-28 15:06:54,112,709,8577
2016-05-28 15:06:54,51,1262,8578
2016-05-28 15:06:54,53,1767,8579
2016-05-28 15:06:54,75,2055,8580
2016-05-28 15:06:54,104,2097,8581
2016-05-28 15:06:54,61,2265,8582
2016-05-28 15:06:54,75,307,8583
2016-05-28 15:06:54,77,2057,8584
2016-05-28 15:06:54,93,1584,8585
2016-05-28 15:06:54,82,1446,8586
2016-05-28 15:06:54,105,133,8587
2016-05-28 15:36:54,20,1116,8591
2016-05-28 15:36:54,54,1596,8592
2016-05-28 15:36:54,90,1792,8593
2016-05-28 15:36:54,74,1988,8594
2016-05-28 15:36:54,111,1991,8595
2016-05-28 15:36:54,113,2047,8596
2016-05-28 15:36:54,85,2125,8597
2016-05-28 15:36:54,39,1758,8598
2016-05-28 15:36:54,99,193,8599
2016-05-28 15:36:54,93,2078,8600
2016-05-28 16:06:54,109,1019,8607
2016-05-28 16:06:54,64,2100,8608
2016-05-28 16:06:54,13,1798,8609
2016-05-28 16:06:54,59,338,8610
2016-05-28 16:06:54,78,2356,8611
2016-05-28 16:06:54,51,2244,8612
2016-05-28 16:36:54,71,100,8632
2016-05-28 16:36:54,35,130,8633
2016-05-28 16:36:54,32,1138,8634
2016-05-28 16:36:54,66,1957,8635
2016-05-28 16:36:54,27,2299,8636
2016-05-28 16:36:54,82,1871,8637
2016-05-28 16:36:54,111,922,8638
2016-05-28 16:36:54,54,1828,8639
2016-05-28 17:06:54,84,49,8658
2016-05-28 17:06:54,36,146,8659
2016-05-28 17:06:54,13,965,8660
2016-05-28 17:06:54,103,1110,8661
2016-05-28 17:06:54,84,1118,8662
2016-05-28 17:06:54,25,1484,8663
2016-05-28 17:06:54,71,1803,8664
2016-05-28 17:06:54,108,1865,8665
2016-05-28 17:06:54,93,2196,8666
2016-05-28 17:06:54,22,1245,8667
2016-05-28 17:06:54,77,2288,8668
2016-05-28 17:06:54,66,2094,8669
2016-05-28 17:06:54,8,1165,8670
2016-05-28 17:36:54,114,671,8677
2016-05-28 17:36:54,57,700,8678
2016-05-28 17:36:54,11,960,8679
2016-05-28 17:36:54,105,1237,8680
2016-05-28 17:36:54,90,1741,8681
2016-05-28 17:36:54,90,1870,8682
2016-05-28 17:36:54,61,1981,8683
2016-05-28 17:36:54,63,2210,8684
2016-05-28 17:36:54,25,252,8685
2016-05-28 17:36:54,53,2313,8686
2016-05-28 17:36:54,82,509,8687
2016-05-28 17:36:54,94,1586,8688
2016-05-28 18:06:54,2,276,8702
2016-05-28 18:06:54,53,278,8703
2016-05-28 18:06:54,35,475,8704
2016-05-28 18:06:54,110,1125,8705
2016-05-28 18:06:54,86,1633,8706
2016-05-28 18:06:54,104,229,8707
2016-05-28 18:06:54,109,1738,8708
2016-05-28 18:06:54,63,2238,8709
2016-05-28 18:06:54,90,2209,8710
2016-05-28 18:06:54,100,556,8711
2016-05-28 18:06:54,113,786,8712
2016-05-28 18:36:54,78,44,8726
2016-05-28 18:36:54,54,421,8727
2016-05-28 18:36:54,110,544,8728
2016-05-28 18:36:54,82,1236,8729
2016-05-28 18:36:54,27,1271,8730
2016-05-28 18:36:54,86,1607,8731
2016-05-28 18:36:54,61,1625,8732
2016-05-28 18:36:54,9,395,8733
2016-05-28 18:36:54,66,1309,8734
2016-05-28 18:36:54,64,2358,8735
2016-05-28 18:36:54,74,368,8736
2016-05-28 18:36:54,104,1601,8737
2016-05-28 18:36:54,86,879,8738
2016-05-28 19:06:54,85,334,8755
2016-05-28 19:06:54,66,473,8756
2016-05-28 19:06:54,90,734,8757
2016-05-28 19:06:54,18,1357,8758
2016-05-28 19:06:54,86,1989,8759
2016-05-28 19:06:54,97,482,8760
2016-05-28 19:06:54,53,1814,8761
2016-05-28 19:06:54,36,1001,8762
2016-05-28 19:06:54,74,1468,8763
2016-05-28 19:36:54,61,520,8770
2016-05-28 19:36:54,11,971,8771
2016-05-28 19:36:54,64,2242,8772
2016-05-28 19:36:54,18,1396,8773
2016-05-28 19:36:54,103,207,8774
2016-05-28 19:36:54,44,983,8775
2016-05-28 19:36:54,77,1502,8776
2016-05-28 19:36:54,53,29,8777
2016-05-28 19:36:54,70,1823,8778
2016-05-28 19:36:54,84,1225,8779
2016-05-28 20:06:54,103,23,8786
2016-05-28 20:06:54,63,305,8787
2016-05-28 20:06:54,70,425,8788
2016-05-28 20:06:54,100,1573,8789
2016-05-28 20:06:54,93,1778,8790
2016-05-28 20:06:54,22,2072,8791
2016-05-28 20:06:54,107,1171,8792
2016-05-28 20:06:54,99,2059,8793
2016-05-28 20:06:54,22,203,8794
2016-05-28 20:06:54,100,169,8795
2016-05-28 20:06:54,2,2122,8796
2016-05-28 20:36:54,95,1896,8803
2016-05-28 20:36:54,106,1930,8804
2016-05-28 20:36:54,20,2105,8805
2016-05-28 20:36:54,85,2121,8806
2016-05-28 20:36:54,74,952,8807
2016-05-28 20:36:54,51,316,8808
2016-05-28 20:36:54,9,963,8809
2016-05-28 20:36:54,94,2246,8810
2016-05-28 20:36:54,107,192,8811
2016-05-28 20:36:54,107,1711,8812
2016-05-28 21:06:54,53,391,8829
2016-05-28 21:06:54,75,530,8830
2016-05-28 21:06:54,13,691,8831
2016-05-28 21:06:54,74,1158,8832
2016-05-28 21:06:54,95,1743,8833
2016-05-28 21:06:54,13,1773,8834
2016-05-28 21:06:54,22,2044,8835
2016-05-28 21:06:54,77,2232,8836
2016-05-28 21:06:54,90,637,8837
2016-05-28 21:06:54,84,2143,8838
2016-05-28 21:06:54,59,761,8839
2016-05-28 21:06:54,70,36,8840
2016-05-28 21:06:54,109,1925,8841
2016-05-28 21:06:54,70,1996,8842
2016-05-28 21:36:54,9,465,8851
2016-05-28 21:36:54,69,648,8852
2016-05-28 21:36:54,106,1712,8853
2016-05-28 21:36:54,8,1048,8854
2016-05-28 21:36:54,22,926,8855
2016-05-28 22:06:54,2,70,8867
2016-05-28 22:06:54,106,681,8868
2016-05-28 22:06:54,13,1121,8869
2016-05-28 22:06:54,2,1321,8870
2016-05-28 22:06:54,69,2175,8871
2016-05-28 22:06:54,93,2163,8872
2016-05-28 22:06:54,64,63,8873
2016-05-28 22:06:54,82,1729,8874
2016-05-28 22:06:54,110,778,8875
2016-05-28 22:36:54,103,251,8890
2016-05-28 22:36:54,61,285,8891
2016-05-28 22:36:54,27,331,8892
2016-05-28 22:36:54,103,739,8893
2016-05-28 22:36:54,25,887,8894
2016-05-28 22:36:54,59,889,8895
2016-05-28 22:36:54,69,890,8896
2016-05-28 22:36:54,106,909,8897
2016-05-28 22:36:54,9,1955,8898
2016-05-28 22:36:54,112,2017,8899
2016-05-28 22:36:54,74,2123,8900
2016-05-28 22:36:54,11,2255,8901
2016-05-28 22:36:54,13,1182,8902
2016-05-28 22:36:54,93,1788,8903
2016-05-28 22:36:54,107,2065,8904
2016-05-28 22:36:54,72,498,8905
2016-05-28 22:36:54,64,378,8906
2016-05-28 22:36:54,105,1698,8907
2016-05-28 22:36:54,105,1864,8908
2016-05-28 22:36:54,27,273,8909
2016-05-28 23:06:54,53,87,8923
2016-05-28 23:06:54,22,227,8924
2016-05-28 23:06:54,86,661,8925
