userId,userSessionId,teamLevel,platformType,count_gameclicks,count_hits,count_buyId,avg_price
223,7777,2,android,132,15,NULL,NULL
253,7778,2,android,110,7,1,3.00
487,7779,2,iphone,68,7,NULL,NULL
1191,7780,2,iphone,84,7,NULL,NULL
343,7781,2,windows,90,8,NULL,NULL
751,7782,2,android,90,7,NULL,NULL
706,7783,2,iphone,76,9,NULL,NULL
1304,7784,2,mac,90,12,NULL,NULL
710,7785,2,android,89,11,NULL,NULL
595,7786,2,iphone,71,8,NULL,NULL
1457,7787,2,windows,88,7,1,1.00
2248,7788,2,linux,72,5,NULL,NULL
1769,7789,2,iphone,270,28,NULL,NULL
1821,7790,2,windows,235,30,1,1.00
2048,7791,2,iphone,217,23,NULL,NULL
344,7792,2,iphone,89,6,NULL,NULL
1928,7793,2,android,93,6,NULL,NULL
2053,7794,2,android,97,12,NULL,NULL
1214,7795,2,linux,95,11,2,1.00
2051,7796,2,iphone,99,12,NULL,NULL
1628,7797,2,android,95,9,NULL,NULL
2157,7798,2,android,90,12,NULL,NULL
1035,7799,2,android,87,11,NULL,NULL
1404,7800,2,mac,75,4,1,10.00
2382,7801,2,android,95,17,NULL,NULL
1430,7802,2,iphone,88,9,NULL,NULL
2218,7803,2,android,84,5,NULL,NULL
244,7804,2,android,101,14,1,3.00
1576,7805,2,android,80,13,NULL,NULL
1900,7806,2,windows,67,9,NULL,NULL
309,7807,2,windows,57,7,1,1.00
1387,7808,2,android,70,10,1,2.00
1742,7809,2,android,76,5,NULL,NULL
2359,7810,2,iphone,62,6,NULL,NULL
1501,7811,2,android,84,12,NULL,NULL
81,7812,2,android,74,11,NULL,NULL
864,7813,2,android,83,13,NULL,NULL
2203,7814,2,android,103,13,NULL,NULL
1368,7815,2,iphone,110,7,NULL,NULL
845,7816,2,android,104,11,NULL,NULL
1057,7817,2,linux,94,15,NULL,NULL
456,7818,2,android,91,12,NULL,NULL
2296,7819,2,mac,23,3,NULL,NULL
1243,7820,2,windows,107,12,NULL,NULL
1028,7821,2,linux,92,5,NULL,NULL
2333,7822,2,android,228,29,NULL,NULL
1972,7823,2,mac,217,28,NULL,NULL
2177,7824,2,iphone,201,23,1,20.00
1142,7825,2,iphone,189,23,NULL,NULL
1282,7826,2,android,168,12,NULL,NULL
1966,7827,2,iphone,80,7,NULL,NULL
1535,7828,2,iphone,99,18,NULL,NULL
239,7829,2,iphone,110,8,NULL,NULL
1206,7830,2,android,89,10,NULL,NULL
352,7831,2,iphone,86,11,NULL,NULL
896,7832,2,windows,107,13,NULL,NULL
741,7833,2,android,106,8,NULL,NULL
880,7834,2,android,89,6,NULL,NULL
819,7835,2,iphone,38,2,NULL,NULL
1756,7836,2,android,57,11,NULL,NULL
2120,7837,2,iphone,57,6,NULL,NULL
1640,7838,2,iphone,62,11,1,10.00
209,7839,2,mac,56,10,NULL,NULL
649,7840,2,linux,57,4,NULL,NULL
630,7841,2,iphone,54,8,NULL,NULL
437,7842,2,iphone,55,7,NULL,NULL
412,7843,2,iphone,49,7,NULL,NULL
1256,7844,2,iphone,57,8,NULL,NULL
2368,7845,2,iphone,90,8,NULL,NULL
2263,7846,2,iphone,69,4,NULL,NULL
1,7847,2,android,95,14,NULL,NULL
2197,7848,2,iphone,75,10,NULL,NULL
184,7849,2,iphone,100,12,NULL,NULL
2212,7850,2,android,84,13,NULL,NULL
2032,7851,2,windows,81,4,NULL,NULL
97,7852,2,android,102,7,1,1.00
1804,7853,2,iphone,84,6,NULL,NULL
1793,7854,2,android,71,7,1,5.00
2306,7855,2,android,83,11,1,5.00
2252,7856,2,iphone,92,10,NULL,NULL
2092,7857,2,iphone,84,11,1,3.00
1199,7858,2,iphone,67,6,NULL,NULL
1684,7859,2,iphone,95,6,NULL,NULL
1630,7860,2,iphone,105,12,NULL,NULL
947,7861,2,windows,73,13,NULL,NULL
1498,7862,2,linux,77,5,NULL,NULL
2099,7888,2,windows,103,9,NULL,NULL
2297,7889,2,android,148,11,NULL,NULL
84,7890,2,android,77,8,NULL,NULL
199,7945,2,iphone,85,7,NULL,NULL
736,7979,2,android,93,11,1,2.00
1268,8041,1,mac,129,12,NULL,NULL
754,8069,2,android,321,37,1,3.00
1615,8070,2,android,366,44,NULL,NULL
1668,8083,2,android,84,10,NULL,NULL
669,8096,2,android,101,13,NULL,NULL
1639,8097,2,iphone,189,24,1,20.00
1016,8098,1,windows,546,64,2,1.00
16,8186,1,android,667,64,NULL,NULL
1687,8281,2,android,36,9,NULL,NULL
1093,8282,2,android,111,14,NULL,NULL
233,8343,2,android,16,2,NULL,NULL
1412,8344,2,android,60,8,NULL,NULL
643,8404,2,android,110,20,1,3.00
109,8405,2,iphone,135,14,NULL,NULL
448,8436,2,android,56,6,NULL,NULL
1675,8455,2,iphone,113,9,NULL,NULL
2208,8491,2,android,90,11,NULL,NULL
65,8492,2,android,73,4,NULL,NULL
417,8537,2,android,117,10,1,2.00
2293,8568,1,iphone,312,29,NULL,NULL
908,8601,2,mac,57,5,NULL,NULL
2078,8671,2,windows,106,13,NULL,NULL
1019,8689,1,windows,307,35,NULL,NULL
1522,8713,2,android,30,2,NULL,NULL
1081,8739,2,iphone,37,3,NULL,NULL
1979,8764,2,iphone,24,1,NULL,NULL
1935,8765,2,windows,27,3,NULL,NULL
446,8797,2,linux,45,2,NULL,NULL
436,8849,2,android,730,81,NULL,NULL
1418,8850,2,linux,739,81,NULL,NULL
2307,8866,2,iphone,536,60,NULL,NULL
473,8876,2,iphone,36,3,NULL,NULL
1091,8937,2,mac,35,6,NULL,NULL
365,8960,2,android,34,3,NULL,NULL
277,8961,2,iphone,26,3,NULL,NULL
1801,8991,2,android,39,1,NULL,NULL
2318,9049,2,android,35,3,NULL,NULL
1609,9075,2,windows,19,4,NULL,NULL
860,9092,2,iphone,36,2,NULL,NULL
1674,9128,1,android,523,64,NULL,NULL
9,9187,2,iphone,17,1,1,10.00
740,9337,2,iphone,12,3,NULL,NULL
1442,9356,1,iphone,203,24,NULL,NULL
1360,9459,2,iphone,19,2,1,20.00
1001,9491,2,android,4,1,NULL,NULL
1016,9505,2,windows,588,80,3,1.00
709,9555,1,android,502,51,NULL,NULL
1759,9571,2,iphone,227,21,NULL,NULL
1249,9572,1,windows,656,64,1,1.00
1164,9592,2,iphone,2,1,NULL,NULL
16,9604,2,android,596,81,NULL,NULL
624,9673,3,iphone,147,20,2,11.50
514,9674,3,windows,117,12,NULL,NULL
2103,9675,3,iphone,158,18,NULL,NULL
518,9676,3,linux,130,15,NULL,NULL
569,9677,3,iphone,175,16,NULL,NULL
2353,9678,3,iphone,154,10,NULL,NULL
1175,9679,3,iphone,228,31,NULL,NULL
673,9680,3,iphone,237,26,NULL,NULL
2314,9681,3,windows,227,23,NULL,NULL
2383,9682,3,android,233,16,NULL,NULL
1277,9683,3,windows,59,10,1,20.00
411,9684,3,iphone,46,5,NULL,NULL
1143,9685,3,android,52,6,1,1.00
1652,9686,3,android,40,5,2,3.00
1082,9687,3,iphone,59,10,NULL,NULL
21,9688,3,android,57,4,3,2.00
1300,9689,3,android,44,6,2,2.50
900,9690,3,linux,51,8,NULL,NULL
2214,9691,3,windows,53,8,NULL,NULL
2279,9692,3,iphone,48,10,NULL,NULL
371,9693,3,android,59,8,NULL,NULL
1027,9694,3,iphone,51,6,NULL,NULL
174,9695,3,android,52,6,NULL,NULL
1091,9696,3,mac,57,5,NULL,NULL
937,9697,3,android,53,9,NULL,NULL
1629,9698,3,iphone,131,11,NULL,NULL
1924,9699,3,iphone,121,11,NULL,NULL
2222,9700,3,iphone,126,13,NULL,NULL
1260,9701,3,iphone,108,16,3,16.67
222,9702,3,iphone,113,5,NULL,NULL
303,9703,3,android,108,12,NULL,NULL
1848,9704,3,android,5,1,NULL,NULL
390,9705,3,linux,119,8,1,1.00
1155,9706,3,iphone,120,14,NULL,NULL
1623,9707,3,iphone,134,8,NULL,NULL
1362,9708,3,iphone,100,13,NULL,NULL
1072,9709,3,iphone,123,13,1,3.00
1513,9710,3,mac,129,21,NULL,NULL
1555,9711,3,iphone,123,14,1,5.00
2208,9712,3,android,115,9,1,3.00
860,9713,3,iphone,119,9,NULL,NULL
1658,9714,3,iphone,59,5,NULL,NULL
849,9715,3,iphone,48,3,NULL,NULL
121,9716,3,android,52,4,NULL,NULL
1034,9717,3,iphone,54,7,NULL,NULL
970,9718,3,iphone,46,5,NULL,NULL
1874,9719,3,mac,47,1,NULL,NULL
128,9720,3,iphone,67,10,NULL,NULL
374,9721,3,android,47,5,NULL,NULL
217,9722,3,mac,57,5,NULL,NULL
1205,9723,3,android,53,6,3,3.00
1958,9724,3,android,52,8,NULL,NULL
283,9725,3,windows,49,2,NULL,NULL
538,9726,3,android,53,3,NULL,NULL
1275,9727,3,iphone,51,4,NULL,NULL
1076,9728,3,iphone,56,7,NULL,NULL
934,9729,3,windows,59,6,NULL,NULL
1064,9730,3,windows,53,4,NULL,NULL
1979,9731,3,iphone,63,7,NULL,NULL
453,9732,3,android,145,11,NULL,NULL
1145,9733,3,windows,158,6,2,3.00
355,9734,3,iphone,165,14,NULL,NULL
1560,9735,3,android,181,24,NULL,NULL
1215,9736,3,android,176,14,NULL,NULL
2099,9737,3,windows,174,20,NULL,NULL
1801,9738,3,android,157,11,1,2.00
1589,9739,3,iphone,45,4,NULL,NULL
342,9740,3,android,22,6,NULL,NULL
852,9741,3,android,24,4,NULL,NULL
30,9742,3,iphone,32,4,NULL,NULL
155,9743,3,android,34,3,NULL,NULL
1349,9744,3,iphone,41,4,NULL,NULL
76,9745,3,windows,43,8,1,5.00
2149,9746,3,android,35,8,NULL,NULL
415,9747,3,iphone,37,3,NULL,NULL
204,9748,3,windows,33,5,NULL,NULL
60,9749,3,iphone,28,1,NULL,NULL
844,9750,3,iphone,38,2,1,20.00
208,9751,3,iphone,40,3,2,12.50
157,9752,3,iphone,42,5,NULL,NULL
534,9753,3,android,32,4,NULL,NULL
90,9754,3,android,28,4,2,4.00
737,9755,3,windows,44,9,NULL,NULL
2348,9756,3,android,33,3,NULL,NULL
1717,9757,3,iphone,36,5,NULL,NULL
1453,9758,3,iphone,36,3,NULL,NULL
1782,9759,3,android,53,5,2,3.50
1022,9760,3,windows,37,0,NULL,NULL
233,9761,3,android,34,2,1,3.00
1807,9762,3,iphone,225,27,NULL,NULL
1038,9763,3,android,204,19,NULL,NULL
791,9764,3,iphone,211,22,NULL,NULL
643,9765,3,android,224,20,2,2.00
820,9766,3,android,85,9,1,2.00
221,9767,3,iphone,68,8,NULL,NULL
1065,9768,3,iphone,65,6,1,20.00
611,9769,3,iphone,74,7,1,2.00
1834,9770,3,android,64,5,NULL,NULL
1892,9771,3,linux,83,5,1,1.00
471,9772,3,iphone,57,6,NULL,NULL
175,9773,3,windows,84,6,NULL,NULL
1329,9774,3,android,79,7,1,3.00
856,9775,3,iphone,68,11,NULL,NULL
382,9776,3,iphone,79,6,2,11.00
2384,9777,3,windows,71,6,1,20.00
1071,9778,3,iphone,99,9,NULL,NULL
242,9779,3,iphone,88,5,NULL,NULL
1935,9780,3,windows,65,4,NULL,NULL
1465,9781,3,android,219,25,NULL,NULL
2194,9782,3,iphone,246,27,NULL,NULL
662,9783,3,iphone,239,26,NULL,NULL
1139,9784,3,android,203,22,NULL,NULL
2336,9785,3,windows,249,31,1,1.00
1815,9786,3,iphone,289,35,2,15.00
1183,9787,3,linux,266,34,NULL,NULL
2229,9788,3,iphone,59,7,3,11.00
2199,9789,3,android,62,8,NULL,NULL
2243,9790,3,android,65,5,1,5.00
807,9791,3,linux,75,10,1,1.00
279,9792,3,windows,80,9,1,2.00
868,9793,3,iphone,60,9,2,15.00
699,9794,3,mac,67,4,NULL,NULL
1224,9795,3,iphone,52,6,NULL,NULL
2146,9796,3,linux,53,8,NULL,NULL
576,9797,3,android,64,6,NULL,NULL
400,9798,3,iphone,65,9,NULL,NULL
2127,9799,3,linux,56,7,2,1.00
740,9800,3,iphone,68,8,NULL,NULL
812,9801,3,android,67,4,NULL,NULL
445,9802,3,android,71,5,NULL,NULL
321,9803,3,windows,62,6,NULL,NULL
127,9804,3,iphone,82,8,2,20.00
2161,9805,3,android,84,11,1,3.00
1351,9806,3,iphone,75,9,NULL,NULL
1731,9807,3,iphone,88,9,NULL,NULL
2178,9808,3,iphone,86,6,NULL,NULL
962,9809,3,iphone,78,13,NULL,NULL
108,9810,3,iphone,75,8,NULL,NULL
1001,9811,3,android,87,14,NULL,NULL
1073,9812,3,android,185,25,NULL,NULL
591,9813,3,windows,198,20,NULL,NULL
210,9814,3,android,204,22,NULL,NULL
2040,9815,3,android,225,24,NULL,NULL
1926,9816,3,android,87,7,1,3.00
515,9817,3,iphone,94,14,1,10.00
1591,9818,3,iphone,88,7,NULL,NULL
2283,9819,3,android,87,15,NULL,NULL
827,9820,3,iphone,75,8,NULL,NULL
657,9821,3,android,40,6,NULL,NULL
2262,9822,3,android,79,9,NULL,NULL
935,9823,3,iphone,92,15,NULL,NULL
1099,9824,3,iphone,91,8,NULL,NULL
1890,9825,3,android,77,8,NULL,NULL
1485,9826,3,iphone,101,12,NULL,NULL
1318,9827,3,iphone,90,6,NULL,NULL
757,9828,3,android,90,12,NULL,NULL
810,9829,3,android,94,17,1,3.00
1278,9830,3,windows,88,11,NULL,NULL
2030,9831,3,windows,94,15,1,1.00
1393,9832,3,linux,103,11,1,1.00
448,9833,3,android,106,14,3,2.67
1863,9834,3,android,41,5,NULL,NULL
881,9835,3,iphone,33,2,2,12.50
1173,9836,3,iphone,48,6,NULL,NULL
2004,9837,3,iphone,43,5,NULL,NULL
1059,9838,3,android,38,6,NULL,NULL
1326,9839,3,iphone,40,4,NULL,NULL
2231,9840,3,iphone,48,4,NULL,NULL
181,9841,3,android,42,6,NULL,NULL
2139,9842,3,android,50,4,NULL,NULL
1740,9843,3,windows,42,4,1,3.00
670,9844,3,iphone,49,3,2,12.50
539,9845,3,windows,50,5,NULL,NULL
1433,9846,3,android,52,11,NULL,NULL
1538,9847,3,iphone,47,8,2,20.00
1104,9848,3,iphone,46,10,NULL,NULL
123,9849,3,android,46,2,NULL,NULL
769,9850,3,android,40,4,1,3.00
1687,9851,3,android,45,3,2,3.50
770,9852,3,iphone,82,12,NULL,NULL
782,9853,3,iphone,66,5,NULL,NULL
1042,9854,3,android,90,7,1,10.00
2379,9855,3,android,84,5,NULL,NULL
1026,9856,3,iphone,76,6,NULL,NULL
178,9857,3,iphone,93,9,2,20.00
1234,9858,3,android,96,6,NULL,NULL
165,9859,3,iphone,95,9,1,20.00
1436,9860,3,android,81,8,NULL,NULL
1229,9861,3,android,84,7,NULL,NULL
243,9862,3,linux,76,14,1,1.00
1163,9863,3,android,81,12,1,3.00
1320,9864,3,iphone,140,14,NULL,NULL
2221,9865,3,iphone,130,20,NULL,NULL
306,9866,3,windows,140,15,NULL,NULL
2285,9867,3,iphone,139,13,NULL,NULL
2389,9868,3,android,126,13,NULL,NULL
2297,9869,3,android,121,13,NULL,NULL
446,9870,3,linux,144,12,NULL,NULL
2355,9871,3,iphone,116,14,1,20.00
867,9872,3,iphone,103,18,1,5.00
1381,9873,3,android,135,14,NULL,NULL
801,9874,3,iphone,111,8,NULL,NULL
2133,9875,3,android,106,10,1,3.00
2029,9876,3,iphone,136,16,NULL,NULL
931,9877,3,windows,129,13,NULL,NULL
744,9878,3,windows,123,10,NULL,NULL
600,9879,3,iphone,125,15,NULL,NULL
511,9880,3,iphone,109,10,NULL,NULL
1471,9881,3,iphone,114,16,NULL,NULL
1085,9882,3,windows,113,9,1,1.00
1645,9883,3,mac,99,9,1,1.00
841,9884,3,iphone,118,11,NULL,NULL
1510,9885,3,iphone,122,10,NULL,NULL
1227,9886,3,android,98,10,NULL,NULL
585,9887,3,iphone,154,18,NULL,NULL
83,9888,3,android,145,10,NULL,NULL
462,9889,3,android,148,18,1,5.00
1669,9890,3,iphone,122,15,NULL,NULL
212,9891,3,android,125,16,1,3.00
1844,9892,3,android,135,17,NULL,NULL
708,9893,3,iphone,37,2,NULL,NULL
1588,9894,3,android,66,3,1,1.00
1631,9895,3,windows,54,9,NULL,NULL
28,9896,3,iphone,49,6,NULL,NULL
1567,9897,3,android,50,6,1,3.00
1997,9898,3,android,47,2,NULL,NULL
1029,9899,3,iphone,48,4,NULL,NULL
504,9900,3,iphone,41,4,NULL,NULL
101,9901,3,mac,47,4,NULL,NULL
1367,9902,3,windows,48,5,NULL,NULL
1157,9903,3,android,61,9,1,3.00
68,9904,3,android,38,3,NULL,NULL
1544,9905,3,iphone,44,2,NULL,NULL
1720,9906,3,iphone,53,7,NULL,NULL
564,9907,3,linux,58,10,2,1.00
846,9908,3,iphone,62,5,1,20.00
2009,9909,3,iphone,48,7,1,10.00
2084,9910,3,iphone,53,12,1,2.00
1559,9911,3,android,111,14,NULL,NULL
1315,9912,3,windows,107,8,3,5.33
2028,9913,3,iphone,117,7,NULL,NULL
12,9914,3,iphone,90,8,1,10.00
736,9915,3,android,108,9,1,3.00
669,9916,3,android,117,10,NULL,NULL
473,9917,3,iphone,98,11,1,10.00
1360,9918,3,iphone,117,12,2,15.00
1664,9919,3,windows,145,11,NULL,NULL
1162,9920,3,windows,155,24,NULL,NULL
639,9921,3,mac,157,26,NULL,NULL
109,9922,3,iphone,137,17,NULL,NULL
1164,9923,3,iphone,143,22,NULL,NULL
982,9924,3,iphone,133,13,NULL,NULL
1516,9925,3,windows,118,15,NULL,NULL
859,9926,3,android,153,11,NULL,NULL
1610,9927,3,iphone,136,18,NULL,NULL
1665,9928,3,linux,137,14,NULL,NULL
1675,9929,3,iphone,159,8,NULL,NULL
292,9930,3,windows,200,13,NULL,NULL
899,9931,3,windows,168,13,NULL,NULL
1613,9932,3,iphone,184,21,NULL,NULL
1697,9933,3,iphone,188,27,NULL,NULL
1093,9934,3,android,177,24,NULL,NULL
1370,9935,3,iphone,133,14,NULL,NULL
489,9936,3,iphone,125,10,NULL,NULL
422,9937,3,android,109,9,NULL,NULL
1856,9938,3,linux,115,11,NULL,NULL
1264,9939,3,linux,128,12,1,1.00
2354,9940,3,iphone,123,14,NULL,NULL
93,9941,3,iphone,101,8,NULL,NULL
1307,9942,3,windows,123,14,1,3.00
872,9943,3,iphone,89,8,NULL,NULL
1270,9944,3,iphone,94,12,1,10.00
62,9945,3,android,82,5,2,1.50
478,9946,3,iphone,79,11,NULL,NULL
1688,9947,3,iphone,85,14,NULL,NULL
160,9948,3,iphone,106,7,NULL,NULL
2132,9949,3,iphone,104,16,1,3.00
367,9950,3,windows,96,12,1,1.00
199,9951,3,iphone,93,7,NULL,NULL
1081,9952,3,iphone,82,8,NULL,NULL
25,9953,3,mac,78,9,NULL,NULL
1525,9954,3,iphone,70,6,2,15.00
1790,9955,3,android,78,7,NULL,NULL
1473,9956,3,iphone,79,10,NULL,NULL
1429,9957,3,iphone,75,9,NULL,NULL
787,9958,3,android,118,15,NULL,NULL
223,9959,3,android,84,13,NULL,NULL
253,9960,3,android,83,11,NULL,NULL
65,9961,3,android,87,9,2,3.00
908,9962,3,mac,78,9,NULL,NULL
487,9963,3,iphone,86,12,NULL,NULL
1191,9964,3,iphone,72,6,NULL,NULL
343,9965,3,windows,99,13,1,1.00
751,9966,3,android,101,20,NULL,NULL
706,9967,3,iphone,78,8,NULL,NULL
1304,9968,3,mac,94,10,NULL,NULL
710,9969,3,android,79,8,NULL,NULL
595,9970,3,iphone,77,9,1,20.00
1457,9971,3,windows,80,5,1,1.00
2248,9972,3,linux,73,9,NULL,NULL
1769,9973,3,iphone,286,36,NULL,NULL
1821,9974,3,windows,262,31,1,1.00
2048,9975,3,iphone,302,33,NULL,NULL
344,9976,3,iphone,89,6,NULL,NULL
1928,9977,3,android,98,17,NULL,NULL
2053,9978,3,android,87,11,NULL,NULL
1214,9979,3,linux,116,12,NULL,NULL
2051,9980,3,iphone,88,9,NULL,NULL
1628,9981,3,android,102,11,NULL,NULL
2157,9982,3,android,114,11,NULL,NULL
1668,9983,3,android,101,11,NULL,NULL
365,9984,3,android,105,12,NULL,NULL
1035,9985,3,android,118,12,NULL,NULL
1404,9986,3,mac,105,12,NULL,NULL
2382,9987,3,android,112,14,NULL,NULL
1430,9988,3,iphone,120,12,NULL,NULL
2218,9989,3,android,112,15,NULL,NULL
244,9990,3,android,109,13,1,3.00
1576,9991,3,android,103,8,NULL,NULL
1412,9992,3,android,110,14,NULL,NULL
1900,9993,3,windows,92,8,NULL,NULL
309,9994,3,windows,96,9,NULL,NULL
1387,9995,3,android,91,9,NULL,NULL
1742,9996,3,android,90,14,NULL,NULL
2359,9997,3,iphone,86,10,1,20.00
1501,9998,3,android,102,11,NULL,NULL
81,9999,3,android,88,12,NULL,NULL
864,10000,3,android,99,11,NULL,NULL
84,10001,3,android,97,16,1,3.00
2203,10002,3,android,63,4,NULL,NULL
1368,10003,3,iphone,95,15,NULL,NULL
845,10004,3,android,87,13,NULL,NULL
1057,10005,3,linux,79,11,NULL,NULL
456,10006,3,android,92,11,NULL,NULL
1243,10007,3,windows,88,11,NULL,NULL
1028,10008,3,linux,98,11,NULL,NULL
2318,10009,3,android,81,13,NULL,NULL
2333,10010,3,android,275,37,NULL,NULL
1972,10011,3,mac,289,32,NULL,NULL
1639,10012,3,iphone,262,31,NULL,NULL
2177,10013,3,iphone,144,23,2,15.00
1142,10014,3,iphone,145,13,NULL,NULL
1282,10015,3,android,168,16,NULL,NULL
417,10016,3,android,142,24,2,11.00
2078,10017,3,windows,152,16,NULL,NULL
1966,10018,3,iphone,125,11,NULL,NULL
1535,10019,3,iphone,160,17,NULL,NULL
239,10020,3,iphone,128,11,NULL,NULL
1206,10021,3,android,123,14,1,20.00
352,10022,3,iphone,127,17,1,20.00
896,10023,3,windows,139,14,NULL,NULL
741,10024,3,android,132,14,1,3.00
880,10025,3,android,15,2,NULL,NULL
819,10026,3,iphone,64,7,NULL,NULL
1756,10027,3,android,72,9,NULL,NULL
2120,10028,3,iphone,84,12,NULL,NULL
1640,10029,3,iphone,71,10,NULL,NULL
209,10030,3,mac,66,4,NULL,NULL
649,10031,3,linux,63,7,1,1.00
630,10032,3,iphone,64,9,NULL,NULL
437,10033,3,iphone,70,10,NULL,NULL
412,10034,3,iphone,52,4,NULL,NULL
1256,10035,3,iphone,74,5,NULL,NULL
1522,10036,3,android,59,8,1,3.00
1609,10037,3,windows,61,8,NULL,NULL
9,10038,3,iphone,54,7,NULL,NULL
2368,10039,3,iphone,78,11,1,5.00
2263,10040,3,iphone,97,6,NULL,NULL
1,10041,3,android,93,9,2,3.00
2197,10042,3,iphone,87,8,NULL,NULL
184,10043,3,iphone,104,11,NULL,NULL
2212,10044,3,android,98,7,2,6.50
2032,10045,3,windows,98,8,NULL,NULL
97,10046,3,android,116,10,2,2.50
1804,10047,3,iphone,95,10,NULL,NULL
277,10048,3,iphone,99,12,1,20.00
1793,10049,3,android,126,12,NULL,NULL
2306,10050,3,android,102,15,1,3.00
2252,10051,3,iphone,106,9,NULL,NULL
2092,10052,3,iphone,103,11,NULL,NULL
1199,10053,3,iphone,106,5,NULL,NULL
1684,10054,3,iphone,114,15,NULL,NULL
1630,10055,3,iphone,123,15,NULL,NULL
947,10056,3,windows,76,8,NULL,NULL
1498,10057,3,linux,94,10,NULL,NULL
441,10088,3,iphone,112,9,NULL,NULL
2219,10089,3,iphone,152,15,NULL,NULL
1732,10090,3,iphone,86,11,1,20.00
598,10135,3,iphone,47,8,NULL,NULL
271,10179,3,android,116,11,NULL,NULL
379,10227,3,mac,26,3,NULL,NULL
1882,10228,3,android,72,4,NULL,NULL
930,10252,3,windows,79,7,NULL,NULL
455,10253,3,android,93,8,2,11.50
754,10259,3,android,423,48,NULL,NULL
1615,10260,3,android,422,43,NULL,NULL
2293,10366,2,iphone,366,34,2,7.50
1019,10367,2,windows,372,47,1,5.00
1744,10470,3,linux,85,8,NULL,NULL
1721,10487,3,windows,84,9,NULL,NULL
604,10592,1,linux,548,61,NULL,NULL
1685,10625,3,iphone,46,8,NULL,NULL
1563,10657,1,iphone,192,13,NULL,NULL
1682,10697,3,iphone,77,6,NULL,NULL
1915,10721,1,iphone,637,59,NULL,NULL
1000,10749,1,iphone,551,64,NULL,NULL
2151,10942,1,android,8,0,NULL,NULL
1674,10964,2,android,348,41,NULL,NULL
2151,10965,2,android,346,40,NULL,NULL
430,10994,3,android,23,3,2,2.50
2216,10995,3,iphone,122,12,NULL,NULL
920,11037,3,android,72,4,NULL,NULL
436,11083,3,android,833,100,NULL,NULL
1418,11084,3,linux,970,100,NULL,NULL
2307,11092,3,iphone,253,26,NULL,NULL
1759,11093,3,iphone,284,40,NULL,NULL
1760,11150,1,mac,497,40,NULL,NULL
23,11184,3,android,265,28,NULL,NULL
2230,11300,3,android,78,8,NULL,NULL
75,11378,3,iphone,13,2,NULL,NULL
1880,11379,3,windows,57,8,NULL,NULL
709,11399,2,android,461,38,NULL,NULL
1563,11400,2,iphone,455,43,NULL,NULL
1049,11407,3,windows,38,2,NULL,NULL
2251,11408,3,iphone,27,7,NULL,NULL
1249,11427,2,windows,871,78,NULL,NULL
1908,11570,3,android,54,9,NULL,NULL
1241,11571,3,iphone,70,4,NULL,NULL
1111,11667,1,android,590,61,NULL,NULL
910,11668,3,windows,36,2,NULL,NULL
855,11685,2,iphone,5,1,NULL,NULL
1016,11700,3,windows,305,31,NULL,NULL
855,11701,3,iphone,343,51,1,20.00
16,11793,3,android,317,33,NULL,NULL
39,11803,3,android,19,2,NULL,NULL
1389,11804,3,windows,17,3,NULL,NULL
1809,11832,1,android,664,64,NULL,NULL
1043,11856,3,iphone,26,1,NULL,NULL
1018,11857,1,windows,383,39,NULL,NULL
1944,11892,1,android,52,3,NULL,NULL
1500,11893,1,android,69,5,NULL,NULL
1771,11919,3,iphone,13,2,NULL,NULL
590,11931,3,iphone,20,2,NULL,NULL
2209,11932,3,android,87,9,NULL,NULL
2356,11983,1,android,491,64,NULL,NULL
922,12024,1,iphone,561,64,NULL,NULL
1760,12045,2,mac,50,5,NULL,NULL
604,12046,2,linux,427,40,NULL,NULL
1944,12047,2,android,461,38,NULL,NULL
1146,12098,1,mac,206,20,NULL,NULL
2,12107,3,iphone,7,0,NULL,NULL
113,12108,3,windows,12,2,NULL,NULL
426,12140,3,android,6,1,NULL,NULL
1734,12141,1,android,350,42,1,3.00
1915,12144,2,iphone,322,42,4,12.50
1500,12145,2,android,331,39,NULL,NULL
1445,12163,1,iphone,214,30,NULL,NULL
1000,12178,2,iphone,776,79,1,20.00
2293,12202,3,iphone,425,55,NULL,NULL
1019,12203,3,windows,452,45,NULL,NULL
1884,12215,1,android,167,14,NULL,NULL
1450,12276,3,android,1,0,NULL,NULL
1547,12277,1,iphone,438,39,NULL,NULL
1701,12278,1,windows,253,21,NULL,NULL
358,12293,3,android,2,0,NULL,NULL
624,12315,4,iphone,100,12,1,5.00
514,12316,4,windows,101,11,NULL,NULL
2103,12317,4,iphone,103,13,NULL,NULL
518,12318,4,linux,96,11,2,1.00
569,12319,4,iphone,108,21,NULL,NULL
2353,12320,4,iphone,120,13,NULL,NULL
1908,12321,4,android,95,12,NULL,NULL
1450,12322,4,android,104,17,2,3.00
1175,12323,4,iphone,176,19,NULL,NULL
673,12324,4,iphone,186,22,NULL,NULL
2314,12325,4,windows,209,24,NULL,NULL
2383,12326,4,android,201,24,1,3.00
1241,12327,4,iphone,167,16,NULL,NULL
1277,12328,4,windows,64,9,NULL,NULL
411,12329,4,iphone,68,12,NULL,NULL
1143,12330,4,android,63,4,2,2.50
1652,12331,4,android,62,8,1,20.00
1082,12332,4,iphone,68,11,NULL,NULL
21,12333,4,android,71,9,1,3.00
1300,12334,4,android,57,5,3,3.00
900,12335,4,linux,67,8,NULL,NULL
